PERSON_ID,PERSON_TYPE,CRASH_RECORD_ID,RD_NO_x,VEHICLE_ID,CRASH_DATE_x,CITY,STATE,ZIPCODE,SEX,AGE,SAFETY_EQUIPMENT,AIRBAG_DEPLOYED,EJECTION,INJURY_CLASSIFICATION,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,BAC_RESULT,CRASH_YEAR_x,RD_NO_y,CRASH_DATE_y,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,CRASH_YEAR_y,TIME
O1127424,DRIVER,07b29c6bf36f5087f2b30f7bfb7c6aac3a4ee11b794f2ab8c2250dcb86b6cac0dbbcb5599074432006aef63413ee878ec6fee2a9c23860ee91cd23f1fc2bab99,JE281014,1069433.0,06/26/2021 10:30:00 PM,CHICAGO,IL,60617,M,59.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,UNKNOWN,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE281014,06/26/2021 10:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",06/27/2021 09:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,800,S,HALSTED ST,1232.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,7,6,41.871850375,-87.647166465,POINT (-87.647166465184 41.871850374852),2021,1350
O1142690,DRIVER,babcf1cc7a611d1ebf89d8ac0d54006aa09db4bf43e9d5369e10fe18b987bf719553a3c642c1710f14201ffaa2792cf0bd978512f583bfcc8625ecaefac4501c,JE306058,1083905.0,07/18/2021 09:00:00 PM,RIVER FOREST,IL,60305,M,31.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE306058,07/18/2021 09:00:00 PM,30,UNKNOWN,FUNCTIONING PROPERLY,CLEAR,DUSK,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",07/18/2021 09:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,300,N,HALSTED ST,1214.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21,1,7,41.886824585,-87.64765355200001,POINT (-87.647653551662 41.886824584631),2021,1260
O1165981,DRIVER,ceda4e233cc4894c978583ad33840215a5102204a65faeb05c964d346d09f9b55493da931fc281ed0a4aa58835915fade083b2d016ec7c5db0b787c010661a24,JE344263,1106052.0,08/20/2021 08:30:00 PM,SUGAR LAND,TX,77479-5461,F,35.0,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE344263,08/20/2021 08:30:00 PM,30,UNKNOWN,UNKNOWN,UNKNOWN,"DARKNESS, LIGHTED ROAD",HEAD ON,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",08/20/2021 09:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1300,S,HOMAN AVE,1021.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20,6,8,41.864067463000005,-87.710619672,POINT (-87.71061967196 41.864067462872),2021,1230
O1171228,DRIVER,dda8bc2ff2c8e17621e55cceeb70121bfa61edc8b7a30d6dd696b7e012e3b38ea007eba792c0c9912878445c18d57ff50b2231322d63a4787b895d54cb5e2b4f,JE347034,1111055.0,08/23/2021 10:47:00 AM,CHICAGO,IL,60613,F,61.0,SAFETY BELT NOT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE347034,08/23/2021 10:47:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",08/23/2021 10:59:00 AM,FOLLOWING TOO CLOSELY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",659,W,IRVING PARK RD,1925.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10,2,8,41.954490943,-87.64742268299999,POINT (-87.647422683181 41.954490942672),2021,647
O1062608,DRIVER,a06f594709fb727ae745ee0b8c799a2c37137ec5be94ef65690193f459b50040198651b3489096a94f081d4997dd65930c93e8a2775bca98c2f986e98057f936,JE175645,1007725.0,03/21/2021 07:30:00 PM,CHICAGO,IL,60657,M,27.0,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE175645,03/21/2021 07:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",03/21/2021 08:51:00 PM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER LANE USAGE,3199,N,SHEFFIELD AVE,1933.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,1,3,41.939866822,-87.653957224,POINT (-87.653957223634 41.939866821533),2021,1170
O1179294,DRIVER,49d8e6e5e2fb6ecd5c3a18dd92a3692576158b7915fb7b9846310b99cf8f485c1670e08479b11a934d9d6cf0cce371c94e321c7e64be323f8e4bcda8d710069a,JE366231,1118800.0,09/08/2021 03:50:00 PM,CHICAGO,IL,60643,F,46.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,UNKNOWN,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE366231,09/08/2021 03:50:00 PM,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,UNKNOWN,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",09/08/2021 04:20:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,232,S,WELLS ST,122.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,4,9,41.878475583000004,-87.63388550399999,POINT (-87.633885503557 41.878475582815),2021,950
O1181744,DRIVER,265887290dc978ed885e4a5fc153a462f039dc1ba15f1ba391a133b821f6913c2f6f75ba4a7003bdd6edb5f47a1a1d1224071feb0315a9884f3a9494a2dd2778,JE370296,1121152.0,09/12/2021 01:40:00 AM,COUNTRY CLUB HILLS,IL,60478,M,37.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,UNKNOWN,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE370296,09/12/2021 01:40:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,N,Y,"$501 - $1,500",09/12/2021 01:50:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,146,W,47TH ST,215.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,1,9,41.809370476,-87.62993882200001,POINT (-87.629938822023 41.809370476067),2021,100
O1025074,DRIVER,aaa6f22d54a3ec6fa89660f64d45d27a6047c3f4907ac157b021f5808f3b06e5c887d0b8f450aa28c17465fb5486c55136df52d0e7bf78e3748107e7045b8040,JE113875,971519.0,01/15/2021 06:00:00 PM,CHIAGO,IL,60651,M,60.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE113875,01/15/2021 06:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",01/15/2021 06:37:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,7900,S,YATES BLVD,414.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,6,1,41.751636269,-87.566378121,POINT (-87.56637812136 41.751636269168),2021,1080
O1113452,DRIVER,26aa65b327a6475fc59b242b7a7a4b3252bf46b4a199b7fe4b6aef82552d45d87c203ed93bd23f7ff99a7c9adff55e57f4c687a7d9400cbf20e71e68cbfbb2ab,JE259071,1056252.0,06/08/2021 11:40:00 PM,CHICAGO,IL,60651,M,69.0,SAFETY BELT USED,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE259071,06/08/2021 11:40:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT ON GRADE,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",06/08/2021 11:42:00 PM,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,8300,S,HALSTED ST,613.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23,3,6,41.743264491,-87.64397498,POINT (-87.643974980157 41.743264490644),2021,1420
O1156417,DRIVER,2d5ddee162b1beaab72eb4e33c99fc2cf4ae5e73ff45f90fa5c565d5a86f50b2c93d561143e997e0cb922192e3707fd4660b545a1986085e779c6ab60ae38bf6,JE328742,1096964.0,08/06/2021 07:20:00 PM,CHICAGO,IL,60608,F,30.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE328742,08/06/2021 07:20:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",08/06/2021 07:51:00 PM,DISREGARDING STOP SIGN,UNABLE TO DETERMINE,632,W,35TH ST,915.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,6,8,41.830908879,-87.642518869,POINT (-87.642518868866 41.830908878634),2021,1160
O1234909,DRIVER,9f5a260eecfb288b97b634f134c10c0d23201b17111dd111c1428592c961f7f83c85b921a4efce7f8ccddf6f225454297d68fdd0a84aa1e0a4ba18c5936dc3a9,JE457860,1172002.0,11/26/2021 09:14:00 PM,CHICAGO,IL,60649,F,27.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,UNKNOWN,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE457860,11/26/2021 09:14:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",11/26/2021 10:10:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2002,E,71ST ST,331.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,6,11,41.766354940999996,-87.576158756,POINT (-87.576158756209 41.766354940975),2021,1274
O1027705,DRIVER,04b36478e468de0a47bcaad96b30dd8f2bc9cce150ee003d298e6b7ff23768de1bfccbbdbe6c72edaa38cd58c8f1d24f250dad5b78678d5dc8ac4fbbf0957f2e,JE118299,974065.0,01/20/2021 05:23:00 PM,EVANSTON,IL,60202,M,31.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NONINCAPACITATING INJURY,NONE,NOT OBSCURED,NORMAL,"TEST PERFORMED, RESULTS UNKNOWN",2021,JE118299,01/20/2021 05:23:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",01/20/2021 07:32:00 PM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,500,S,FINANCIAL PL,123.0,3,NONINCAPACITATING INJURY,3.0,0.0,0.0,3.0,0.0,1.0,0.0,17,4,1,41.875532666,-87.63322641100001,POINT (-87.633226410926 41.875532665721),2021,1043
O1126068,DRIVER,66478249c1dd6e88e8e4e318f3712886e9713133939d5d1c5a2b5f19a47ee5e08e4817e7ebb0f92fb8382d67676b00a316247a9375e764466c9004bf0b487850,JE279092,1068115.0,06/25/2021 01:30:00 PM,CHICAGO,IL,60627,M,64.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE279092,06/25/2021 01:30:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",06/25/2021 01:31:00 PM,DISREGARDING STOP SIGN,NOT APPLICABLE,934,W,107TH ST,2232.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,6,6,41.699712726,-87.646488025,POINT (-87.646488025361 41.699712725592),2021,810
O1193644,DRIVER,1ccb00ed7eeaa4f176dc35cead022361a6ea54f7d82fdbfc59fc8a106fbb0d6e3d8d883a2ca3a3034795cfe916d259ae7eacbf2278d42049cda1611da9cd2642,JE390011,1132534.0,09/28/2021 09:06:00 AM,CHICAGO,IL,60634,M,32.0,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE390011,09/28/2021 09:06:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",09/28/2021 09:07:00 AM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,3100,W,ADDISON ST,1733.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,3,9,41.946755376,-87.70543091,POINT (-87.705430910497 41.946755376241),2021,546
O1234153,DRIVER,6570062e997f80b23ca25d855a7b4f3660890fbb56ae1f1db0a0c698fb97420cd28802e4500a7614e077b05bd11e933617b334267f6060b87e10ddaed6ead83e,JE456599,1171274.0,11/25/2021 10:22:00 AM,CHICAGO,IL,60632,M,48.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE456599,11/25/2021 10:22:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",11/25/2021 10:22:00 AM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,5500,S,CICERO AVE,813.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10,5,11,41.792910883000005,-87.74207734299999,POINT (-87.742077342959 41.792910883497),2021,622
O1151138,DRIVER,d5fa1a76a3927b6ed35a95a9f057b65fe8d9324c43ac15fbe4a4880fd77d1f52d9fac5ef3b5f9948ca96f4427b65549bec416aff370d5e513b09f4ad52b0abe2,JE319954,1091953.0,07/30/2021 03:10:00 PM,LINCOLNSHIRE,IL,60069,M,41.0,SAFETY BELT USED,"DEPLOYED, FRONT",NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE319954,07/30/2021 03:10:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,"OVER $1,500",07/30/2021 03:14:00 PM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,1022,W,CHICAGO AVE,1213.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15,6,7,41.896403014,-87.653560092,POINT (-87.653560091853 41.896403013596),2021,910
O1251981,DRIVER,ac92bdd46f680ed69c44aa6d500f1e575d22ffe94e900b9752389b96abcab8525dcdb32458b68c7d0166c6756000db665fcb497480f3bb8c882278dbafbf2c18,JE487730,1188370.0,12/24/2021 11:52:00 AM,CHICAGO,IL,60619,M,62.0,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,FAILED TO YIELD,UNKNOWN,UNKNOWN,TEST NOT OFFERED,2021,JE487730,12/24/2021 11:52:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",12/24/2021 11:59:00 AM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,8300,S,MICHIGAN AVE,632.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,6,12,41.743612719,-87.621329534,POINT (-87.621329533582 41.743612718903),2021,712
O1136799,DRIVER,7aa620bf360d3de6702c0c5630c9faba9da6d7e2f309f87cdee43257d9c0bb777eb03e4e335f18c7ee1f26d318cf4ef602a72f312f3efdfc6e4e5ae5d237dc33,JE296429,1078288.0,07/10/2021 02:14:00 AM,CHICAGO,IL,60644,M,23.0,USAGE UNKNOWN,"DEPLOYED, COMBINATION",NONE,NONINCAPACITATING INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE296429,07/10/2021 02:14:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",07/10/2021 02:14:00 AM,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,356,S,CICERO AVE,1533.0,2,NONINCAPACITATING INJURY,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2,7,7,41.875042889,-87.74521496700001,POINT (-87.745214967411 41.875042888998),2021,134
O1053050,DRIVER,f849dea48429c14e669fba4bfc8adcb790c772cac67c0b337f5e8f162c1eacd5192257c78b990eb3a553734cd9b6e7dda8ee094f7dd404d847a38ae2241c69c0,JE158296,998485.0,03/03/2021 06:00:00 PM,CHICAGO,IL,60707,M,51.0,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,FAILED TO YIELD,UNKNOWN,UNKNOWN,TEST NOT OFFERED,2021,JE158296,03/03/2021 06:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,$500 OR LESS,03/03/2021 06:11:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,6854,W,GRAND AVE,2512.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,4,3,41.923691374,-87.797376531,POINT (-87.797376531217 41.92369137404),2021,1080
O1165159,DRIVER,dd819a6678392f847626b3ff428dcc5002c652073140633721b3be3fc9094fd2aff23d8344a2f4d42f4ee00483debb6eecd8f3e63557c8519597b82f2bbd99ce,JE342969,1105285.0,08/19/2021 05:30:00 PM,BURBANK,IL,60459,F,31.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE342969,08/19/2021 05:30:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,"OVER $1,500",08/19/2021 06:20:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,5300,S,CALIFORNIA AVE,923.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,5,8,41.79724535,-87.69404441,POINT (-87.694044409543 41.797245350107),2021,1050
O1176069,DRIVER,8cbe94b4d1f967da9f49e7dd0545e4e5a03452526581c57ec9ab3dc453b8e8ba9e57235fa8522e28489ab3b4c5e96ecd4afaaf674f2f5a2623293802ffc9fb39,JE360588,1115671.0,09/03/2021 03:30:00 PM,CHICAGO,IL,60637,M,51.0,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE360588,09/03/2021 03:30:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",09/03/2021 06:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7046,S,HALSTED ST,733.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,6,9,41.765628744000004,-87.644571191,POINT (-87.644571191149 41.765628744339),2021,930
O1149841,DRIVER,066179ed32582b988c3f028aff9c83fb1a21cce707b9a6ea4935742348772410d59b47fd05950f36e93988b6213b84dbce806cbd25673d892d1e60ece04b99c9,JE317727,1090701.0,07/28/2021 07:14:00 PM,CHICAGO,IL,60617,M,57.0,SAFETY BELT USED,"DEPLOYED, COMBINATION",NONE,NONINCAPACITATING INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE317727,07/28/2021 07:14:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",07/28/2021 07:17:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FAILING TO REDUCE SPEED TO AVOID CRASH,7899,S,STONY ISLAND AVE,411.0,4,INCAPACITATING INJURY,4.0,0.0,1.0,3.0,0.0,1.0,0.0,19,4,7,41.75151786,-87.585465141,POINT (-87.585465140554 41.751517859972),2021,1154
O1182914,DRIVER,bd8674a4f73de6d8f5cd5be757b7af5a0b223d0105d0967168647c9b74c5adf97d319ded7cf82efddeb3a6ad19cb188a507925dcb213ce82907b4c43077ed1ff,JE372242,1122254.0,09/13/2021 04:40:00 PM,BLUE ISLAND,IL,60406,M,48.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE372242,09/13/2021 04:40:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",09/13/2021 04:50:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7700,S,HALSTED ST,621.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16,2,9,41.754179348,-87.64428069600001,POINT (-87.644280696154 41.754179348229),2021,1000
O1050417,DRIVER,b3d65b1ab691d5c6cb7e6ee0ce94380304ab58324806e0f8be462cd8fae14a4a9e838035c10ce3ceca2de45666a531906d5d26dfcd7ccd5d5e4a8986e602c306,JE153667,995967.0,02/27/2021 03:22:00 AM,CHICAGO,IL,60628,M,26.0,USAGE UNKNOWN,"DEPLOYED, SIDE",NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,OTHER,TEST NOT OFFERED,2021,JE153667,02/27/2021 03:22:00 AM,30,STOP SIGN/FLASHER,OTHER,SLEET/HAIL,DARKNESS,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"$501 - $1,500",02/27/2021 03:32:00 AM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,9701,S,YALE AVE,511.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3,7,2,41.717917399,-87.629632685,POINT (-87.629632685379 41.717917399214),2021,202
